year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead
2012,Cincinnati Reds,MAY,27,29368,Sunday,Colorado Rockies,90,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,5,19906,Tuesday,Pittsburgh Pirates,67,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,6,16859,Wednesday,Pittsburgh Pirates,77,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,7,23106,Thursday,Pittsburgh Pirates,83,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,8,38563,Friday,Detroit Tigers,84,Clear,Night,NO,NO,YES,NO
2012,Cincinnati Reds,JUN,9,42443,Saturday,Detroit Tigers,85,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,10,34056,Sunday,Detroit Tigers,84,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,12,24758,Tuesday,Cleveland Indians,86,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,13,27428,Wednesday,Cleveland Indians,81,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,14,34193,Thursday,Cleveland Indians,77,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,22,33531,Friday,Minnesota Twins,88,Cloudy,Night,NO,NO,YES,NO
2012,Cincinnati Reds,JUN,23,41750,Saturday,Minnesota Twins,90,Cloudy,Day,NO,NO,NO,YES
2012,Cincinnati Reds,JUN,24,34513,Sunday,Minnesota Twins,90,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,25,34485,Monday,Milwaukee Brewers,84,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,26,32986,Tuesday,Milwaukee Brewers,82,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUN,27,28906,Wednesday,Milwaukee Brewers,81,Clear,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,13,40217,Friday,St. Louis Cardinals,81,Cloudy,Night,NO,NO,YES,NO
2012,Cincinnati Reds,JUL,14,37583,Saturday,St. Louis Cardinals,86,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,15,39280,Sunday,St. Louis Cardinals,88,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,16,27735,Monday,Arizona Diamondbacks,91,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,17,19142,Tuesday,Arizona Diamondbacks,96,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,18,26077,Wednesday,Arizona Diamondbacks,74,Cloudy,Night,NO,NO,NO,YES
2012,Cincinnati Reds,JUL,19,21620,Thursday,Arizona Diamondbacks,76,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,20,30247,Friday,Milwaukee Brewers,77,Cloudy,Night,NO,NO,YES,NO
2012,Cincinnati Reds,JUL,21,40090,Saturday,Milwaukee Brewers,85,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,22,32884,Sunday,Milwaukee Brewers,86,Clear,Day,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,30,28140,Monday,San Diego Padres,87,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,JUL,31,20356,Tuesday,San Diego Padres,89,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,1,20527,Wednesday,San Diego Padres,91,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,2,22396,Thursday,San Diego Padres,86,Clear,Day,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,3,40829,Friday,Pittsburgh Pirates,82,Cloudy,Night,NO,NO,YES,NO
2012,Cincinnati Reds,AUG,4,41577,Saturday,Pittsburgh Pirates,88,Cloudy,Night,NO,NO,NO,YES
2012,Cincinnati Reds,AUG,5,38624,Sunday,Pittsburgh Pirates,86,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,14,26113,Tuesday,New York Mets,78,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,15,26082,Wednesday,New York Mets,83,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,16,23137,Thursday,New York Mets,84,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,17,35332,Friday,Chicago Cubs,81,Cloudy,Night,NO,NO,YES,NO
2012,Cincinnati Reds,AUG,18,28754,Saturday,Chicago Cubs,79,Clear,Day,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,18,41236,Saturday,Chicago Cubs,79,Cloudy,Night,YES,NO,NO,NO
2012,Cincinnati Reds,AUG,19,41615,Sunday,Chicago Cubs,79,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,24,36162,Friday,St. Louis Cardinals,90,Clear,Night,NO,NO,YES,NO
2012,Cincinnati Reds,AUG,25,41680,Saturday,St. Louis Cardinals,90,Clear,Day,NO,NO,NO,NO
2012,Cincinnati Reds,AUG,26,31564,Sunday,St. Louis Cardinals,88,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,3,22487,Monday,Philadelphia Phillies,77,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,4,17806,Tuesday,Philadelphia Phillies,88,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,5,19267,Wednesday,Philadelphia Phillies,85,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,7,23785,Friday,Houston Astros,80,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,8,35018,Saturday,Houston Astros,73,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,9,33438,Sunday,Houston Astros,74,Clear,Day,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,10,16577,Monday,Pittsburgh Pirates,77,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,11,19620,Tuesday,Pittsburgh Pirates,77,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,12,21203,Wednesday,Pittsburgh Pirates,83,Clear,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,21,35397,Friday,Los Angeles Dodgers,72,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,22,41117,Saturday,Los Angeles Dodgers,70,Cloudy,Day,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,23,32932,Sunday,Los Angeles Dodgers,61,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,25,18155,Tuesday,Milwaukee Brewers,67,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,26,20570,Wednesday,Milwaukee Brewers,74,Cloudy,Night,NO,NO,NO,NO
2012,Cincinnati Reds,SEP,27,23411,Thursday,Milwaukee Brewers,69,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,APR,9,49282,Monday,San Francisco Giants,66,Clear,Day,NO,NO,NO,NO
2012,Colorado Rockies,APR,11,30337,Wednesday,San Francisco Giants,63,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,APR,12,25860,Thursday,San Francisco Giants,62,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,APR,13,30642,Friday,Arizona Diamondbacks,58,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,APR,14,29856,Saturday,Arizona Diamondbacks,46,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,APR,15,26952,Sunday,Arizona Diamondbacks,48,Cloudy,Day,NO,YES,NO,NO
2012,Colorado Rockies,APR,16,21547,Monday,San Diego Padres,56,Clear,Night,NO,NO,NO,NO
2012,Colorado Rockies,APR,17,24525,Tuesday,San Diego Padres,66,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,APR,18,24762,Wednesday,San Diego Padres,68,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,APR,27,35103,Friday,New York Mets,61,Clear,Night,NO,YES,NO,NO
2012,Colorado Rockies,APR,28,38798,Saturday,New York Mets,59,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,APR,29,36690,Sunday,New York Mets,55,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,APR,30,25227,Monday,Los Angeles Dodgers,75,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,MAY,1,26211,Tuesday,Los Angeles Dodgers,75,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,MAY,2,30276,Wednesday,Los Angeles Dodgers,76,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,MAY,4,33184,Friday,Atlanta Braves,86,Clear,Night,NO,NO,NO,NO
2012,Colorado Rockies,MAY,5,40013,Saturday,Atlanta Braves,77,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,MAY,6,45330,Sunday,Atlanta Braves,55,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,MAY,16,32162,Wednesday,Arizona Diamondbacks,70,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,MAY,17,32035,Thursday,Arizona Diamondbacks,75,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,MAY,18,34887,Friday,Seattle Mariners,78,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,MAY,19,30784,Saturday,Seattle Mariners,48,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,MAY,20,36662,Sunday,Seattle Mariners,72,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,MAY,28,34546,Monday,Houston Astros,70,Clear,Day,NO,NO,NO,NO
2012,Colorado Rockies,MAY,28,35786,Monday,Houston Astros,73,Clear,Night,NO,NO,YES,NO
2012,Colorado Rockies,MAY,30,28102,Wednesday,Houston Astros,73,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,MAY,31,31799,Thursday,Houston Astros,72,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUN,1,36795,Friday,Los Angeles Dodgers,77,Cloudy,Night,NO,YES,NO,NO
2012,Colorado Rockies,JUN,2,36175,Saturday,Los Angeles Dodgers,84,Cloudy,Day,NO,YES,NO,NO
2012,Colorado Rockies,JUN,3,35353,Sunday,Los Angeles Dodgers,84,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,JUN,8,41814,Friday,Los Angeles Angels,88,Cloudy,Night,YES,NO,NO,NO
2012,Colorado Rockies,JUN,9,37801,Saturday,Los Angeles Angels,88,Clear,Day,NO,YES,NO,NO
2012,Colorado Rockies,JUN,10,37722,Sunday,Los Angeles Angels,66,Clear,Day,YES,NO,NO,NO
2012,Colorado Rockies,JUN,12,33635,Tuesday,Oakland Athletics,81,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUN,13,32155,Wednesday,Oakland Athletics,91,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUN,14,32527,Thursday,Oakland Athletics,79,Clear,Day,NO,NO,NO,NO
2012,Colorado Rockies,JUN,25,40177,Monday,Washington Nationals,100,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUN,26,36110,Tuesday,Washington Nationals,93,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUN,27,36045,Wednesday,Washington Nationals,75,Clear,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUN,28,33957,Thursday,Washington Nationals,93,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,JUN,29,42785,Friday,San Diego Padres,88,Cloudy,Night,NO,NO,YES,NO
2012,Colorado Rockies,JUN,30,48169,Saturday,San Diego Padres,93,Cloudy,Night,NO,NO,YES,NO
2012,Colorado Rockies,JUL,1,31829,Sunday,San Diego Padres,91,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,JUL,13,33346,Friday,Philadelphia Phillies,93,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUL,14,35151,Saturday,Philadelphia Phillies,91,Cloudy,Night,NO,YES,NO,NO
2012,Colorado Rockies,JUL,15,25685,Sunday,Philadelphia Phillies,90,Cloudy,Day,NO,YES,NO,NO
2012,Colorado Rockies,JUL,16,36907,Monday,Pittsburgh Pirates,68,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUL,17,42574,Tuesday,Pittsburgh Pirates,88,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUL,18,30842,Wednesday,Pittsburgh Pirates,88,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,JUL,27,38214,Friday,Cincinnati Reds,70,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,JUL,28,42826,Saturday,Cincinnati Reds,86,Cloudy,Night,NO,YES,NO,NO
2012,Colorado Rockies,JUL,29,29430,Sunday,Cincinnati Reds,90,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,JUL,31,31297,Tuesday,St. Louis Cardinals,86,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,1,29547,Wednesday,St. Louis Cardinals,68,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,2,29659,Thursday,St. Louis Cardinals,86,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,3,30176,Friday,San Francisco Giants,90,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,4,35242,Saturday,San Francisco Giants,81,Clear,Night,NO,YES,NO,NO
2012,Colorado Rockies,AUG,5,28804,Sunday,San Francisco Giants,82,Clear,Day,NO,NO,NO,NO
2012,Colorado Rockies,AUG,13,26821,Monday,Milwaukee Brewers,73,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,14,28036,Tuesday,Milwaukee Brewers,91,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,15,23411,Wednesday,Milwaukee Brewers,90,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,AUG,16,24807,Thursday,Miami Marlins,73,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,17,25614,Friday,Miami Marlins,84,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,18,30426,Saturday,Miami Marlins,79,Clear,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,19,43961,Sunday,Miami Marlins,75,Clear,Day,NO,NO,NO,NO
2012,Colorado Rockies,AUG,27,30148,Monday,Los Angeles Dodgers,84,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,28,28368,Tuesday,Los Angeles Dodgers,88,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,AUG,29,25155,Wednesday,Los Angeles Dodgers,90,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,AUG,31,27366,Friday,San Diego Padres,84,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,1,30152,Saturday,San Diego Padres,81,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,2,30678,Sunday,San Diego Padres,84,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,SEP,10,25817,Monday,San Francisco Giants,88,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,11,26631,Tuesday,San Francisco Giants,81,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,12,24182,Wednesday,San Francisco Giants,54,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,21,42359,Friday,Arizona Diamondbacks,75,Clear,Night,NO,NO,YES,NO
2012,Colorado Rockies,SEP,22,33689,Saturday,Arizona Diamondbacks,75,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,23,32448,Sunday,Arizona Diamondbacks,82,Cloudy,Day,NO,NO,NO,NO
2012,Colorado Rockies,SEP,24,22277,Monday,Arizona Diamondbacks,72,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,25,26660,Tuesday,Chicago Cubs,54,Rainy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,26,27057,Wednesday,Chicago Cubs,59,Cloudy,Night,NO,NO,NO,NO
2012,Colorado Rockies,SEP,27,30288,Thursday,Chicago Cubs,59,Cloudy,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,10,56000,Tuesday,Pittsburgh Pirates,67,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,11,29729,Wednesday,Pittsburgh Pirates,58,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,12,28328,Thursday,Pittsburgh Pirates,57,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,13,31601,Friday,San Diego Padres,54,Cloudy,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,APR,14,46549,Saturday,San Diego Padres,57,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,15,38359,Sunday,San Diego Padres,65,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,23,26376,Monday,Atlanta Braves,60,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,24,44014,Tuesday,Atlanta Braves,63,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,25,26345,Wednesday,Atlanta Braves,64,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,APR,27,44807,Friday,Washington Nationals,66,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,APR,28,54242,Saturday,Washington Nationals,71,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,APR,29,48753,Sunday,Washington Nationals,74,Clear,Day,NO,YES,NO,NO
2012,Los Angeles Dodgers,MAY,7,43713,Monday,San Francisco Giants,67,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,8,32799,Tuesday,San Francisco Giants,75,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,9,33993,Wednesday,San Francisco Giants,71,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,11,35591,Friday,Colorado Rockies,65,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,MAY,12,33735,Saturday,Colorado Rockies,65,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,13,49124,Sunday,Colorado Rockies,70,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,14,24312,Monday,Arizona Diamondbacks,67,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,15,47077,Tuesday,Arizona Diamondbacks,70,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,MAY,18,40906,Friday,St. Louis Cardinals,64,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,MAY,19,39383,Saturday,St. Louis Cardinals,67,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,20,44005,Sunday,St. Louis Cardinals,77,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,25,36283,Friday,Houston Astros,59,Cloudy,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,MAY,26,36561,Saturday,Houston Astros,61,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,27,33306,Sunday,Houston Astros,70,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,28,38016,Monday,Milwaukee Brewers,73,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,29,51137,Tuesday,Milwaukee Brewers,74,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,MAY,30,25509,Wednesday,Milwaukee Brewers,69,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,MAY,31,26773,Thursday,Milwaukee Brewers,70,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUN,11,50559,Monday,Los Angeles Angels,68,Clear,Night,NO,YES,NO,NO
2012,Los Angeles Dodgers,JUN,12,55279,Tuesday,Los Angeles Angels,66,Cloudy,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,JUN,13,43494,Wednesday,Los Angeles Angels,67,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUN,15,40432,Friday,Chicago White Sox,67,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,JUN,16,45210,Saturday,Chicago White Sox,68,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUN,17,53504,Sunday,Chicago White Sox,74,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUN,28,49006,Thursday,New York Mets,75,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,JUN,29,49763,Friday,New York Mets,72,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,JUN,30,44217,Saturday,New York Mets,78,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUL,1,55359,Sunday,New York Mets,75,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,JUL,2,34493,Monday,Cincinnati Reds,70,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUL,3,33884,Tuesday,Cincinnati Reds,70,Cloudy,Night,YES,NO,NO,NO
2012,Los Angeles Dodgers,JUL,4,53570,Wednesday,Cincinnati Reds,70,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,JUL,13,43873,Friday,San Diego Padres,76,Cloudy,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,JUL,14,54014,Saturday,San Diego Padres,75,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,JUL,15,39715,Sunday,San Diego Padres,77,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUL,16,32238,Monday,Philadelphia Phillies,67,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUL,17,53498,Tuesday,Philadelphia Phillies,70,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUL,18,39955,Wednesday,Philadelphia Phillies,80,Cloudy,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUL,30,33180,Monday,Arizona Diamondbacks,73,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,JUL,31,52832,Tuesday,Arizona Diamondbacks,75,Cloudy,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,AUG,1,36596,Wednesday,Arizona Diamondbacks,79,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,3,43537,Friday,Chicago Cubs,73,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,AUG,4,46588,Saturday,Chicago Cubs,73,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,5,42495,Sunday,Chicago Cubs,83,Clear,Day,YES,NO,NO,NO
2012,Los Angeles Dodgers,AUG,6,32659,Monday,Colorado Rockies,79,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,7,55024,Tuesday,Colorado Rockies,80,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,AUG,8,37084,Wednesday,Colorado Rockies,84,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,20,36878,Monday,San Francisco Giants,80,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,21,56000,Tuesday,San Francisco Giants,75,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,AUG,22,40173,Wednesday,San Francisco Giants,75,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,24,39805,Friday,Miami Marlins,71,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,AUG,25,40284,Saturday,Miami Marlins,70,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,26,41907,Sunday,Miami Marlins,81,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,AUG,30,54621,Thursday,Arizona Diamondbacks,80,Clear,Night,NO,NO,NO,YES
2012,Los Angeles Dodgers,AUG,31,37622,Friday,Arizona Diamondbacks,77,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,SEP,1,35992,Saturday,Arizona Diamondbacks,81,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,2,31607,Sunday,Arizona Diamondbacks,89,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,3,33540,Monday,San Diego Padres,84,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,4,40619,Tuesday,San Diego Padres,78,Clear,Night,NO,YES,NO,NO
2012,Los Angeles Dodgers,SEP,5,50560,Wednesday,San Diego Padres,77,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,13,43309,Thursday,St. Louis Cardinals,80,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,14,40167,Friday,St. Louis Cardinals,85,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,SEP,15,42449,Saturday,St. Louis Cardinals,95,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,16,35754,Sunday,St. Louis Cardinals,86,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,28,37133,Friday,Colorado Rockies,77,Clear,Night,NO,NO,YES,NO
2012,Los Angeles Dodgers,SEP,29,40724,Saturday,Colorado Rockies,84,Cloudy,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,SEP,30,35607,Sunday,Colorado Rockies,95,Clear,Day,NO,NO,NO,NO
2012,Los Angeles Dodgers,OCT,1,33624,Monday,San Francisco Giants,86,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,OCT,2,42473,Tuesday,San Francisco Giants,83,Clear,Night,NO,NO,NO,NO
2012,Los Angeles Dodgers,OCT,3,34014,Wednesday,San Francisco Giants,82,Cloudy,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,4,36601,Wednesday,St. Louis Cardinals,79,Clear,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,13,30169,Friday,Houston Astros,72,Dome,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,14,31659,Saturday,Houston Astros,75,Cloudy,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,15,34232,Sunday,Houston Astros,72,Dome,Day,NO,NO,NO,NO
2012,Miami Marlins,APR,17,24544,Tuesday,Chicago Cubs,76,Cloudy,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,18,25723,Wednesday,Chicago Cubs,77,Cloudy,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,19,23168,Thursday,Chicago Cubs,75,Dome,Day,NO,NO,NO,NO
2012,Miami Marlins,APR,27,31949,Friday,Arizona Diamondbacks,75,Dome,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,28,33525,Saturday,Arizona Diamondbacks,75,Dome,Night,NO,NO,NO,NO
2012,Miami Marlins,APR,29,34918,Sunday,Arizona Diamondbacks,71,Dome,Day,NO,YES,NO,NO
2012,Miami Marlins,APR,30,31006,Monday,Arizona Diamondbacks,71,Dome,Day,NO,NO,NO,NO
2012,Miami Marlins,MAY,11,31007,Friday,New York Mets,78,Dome,Night,NO,NO,NO,NO
2012,Miami Marlins,MAY,12,32128,Saturday,New York Mets,77,Dome,Day,NO,NO,NO,NO
2012,Miami Marlins,MAY,13,26401,Sunday,New York Mets,75,Dome,Day,NO,NO,NO,NO
2012,Miami Marlins,MAY,14,25666,Monday,Pittsburgh Pirates,76,Dome,Night,NO,NO,NO,NO
2012,Miami Marlins,MAY,15,24242,Tuesday,Pittsburgh Pirates,75,Dome,Night,NO,NO,NO,NO
2012,Miami Marlins,MAY,21,25155,Monday,Colorado Rockies,76,Dome,Night,NO,NO,NO,NO
