id,tot_sls,female,married,children,HHIncomeMed,WhtCollarOcc,BluCollarOcc,pop_0_25,pop_26_plus,prc_city
C0103016188,127.46789,0,0,0,75441,78,22,18,82,21
C0101583223,147.15856,1,1,1,73064,86,14,12,88,20
C0106899359,185.35452,1,0,0,64188,81,19,22,78,16
C0101314013,185.87497,0,0,1,97293,78,22,15,85,22
C0108988969,137.87649,1,1,0,64781,78,22,21,79,19
C0102460913,210.189,0,0,1,26100,66,34,9,91,26
C0104553164,215.27701,0,1,0,73369,68,32,17,83,23
C0102562255,176.70891,1,0,1,30479,83,17,12,88,17
C0109714360,155.18154,0,1,0,57626,74,26,22,78,25
C0102092237,182.44724,1,1,1,82956,67,33,9,91,13
C0107190274,133.00979,1,0,0,59551,82,18,18,82,11
C0101347617,220.75441,0,1,0,85429,79,21,13,87,23
C0107973243,176.95631,1,0,0,94539,83,17,20,80,24
C0107271961,188.48857,1,1,1,98133,83,17,11,89,21
C0107786137,168.19743,1,0,1,83267,68,32,15,85,25
C0102212505,130.05871,1,0,1,74099,68,32,11,89,12
C0103164004,109.08842,1,0,1,59098,66,34,11,89,21
C0107078971,205.01121,0,1,0,83349,69,31,17,83,19
C0108563348,239.14061,0,0,0,99209,86,14,16,84,25
C0101422524,156.32584,0,1,1,28296,66,34,22,78,18
C0102483806,95.59479,0,0,1,80051,67,33,11,89,8
C0104801397,158.55234,0,1,0,69146,81,19,17,83,19
C0108503786,143.78092,1,0,0,49348,78,22,10,90,8
C0109938797,140.41206,1,0,1,30214,65,35,9,91,20
C0101961910,178.42637,1,1,0,51953,71,29,21,79,11
C0102445394,130.38162,0,0,1,52178,77,23,22,78,15
C0101506933,184.14414,1,1,0,62566,77,23,21,79,17
C0109589198,172.02937,1,0,1,37653,82,18,18,82,21
C0109669196,185.59775,0,1,0,70475,82,18,15,85,26
C0103276573,134.04057,1,1,1,84933,86,14,12,88,16
C0103147760,106.59465,1,0,0,32085,67,33,19,81,22
C0106763324,133.55073,0,0,1,77037,81,19,19,81,12
C0102691252,175.05887,0,0,0,71203,85,15,16,84,25
C0108942139,225.61623,1,1,1,68987,74,26,18,82,22
C0104114134,213.23087,0,1,0,65003,80,20,20,80,21
C0101792824,145.32636,1,1,0,54884,80,20,10,90,16
C0105900003,178.25142,0,0,1,57798,79,21,20,80,20
C0103919435,204.79046,1,0,0,56174,75,25,10,90,21
C0105228831,161.48434,1,1,0,50946,77,23,15,85,23
C0108724403,131.37308,1,1,0,44252,69,31,16,84,8
C0106185270,186.35713,0,1,0,90197,84,16,19,81,14
C0102944196,221.56793,0,1,0,97717,67,33,17,83,21
C0102659333,213.45377,1,1,1,68013,86,14,16,84,20
C0105012882,153.14191,1,1,1,28179,81,19,15,85,19
C0103428055,169.93266,1,1,1,62354,83,17,13,87,10
C0106200400,198.73064,1,0,0,96416,81,19,15,85,20
C0103310382,150.12199,0,0,0,64731,77,23,9,91,15
C0103458405,185.11342,0,1,0,45598,67,33,16,84,24
C0101678309,126.05844,1,1,1,69236,86,14,20,80,9
C0106788868,148.56924,0,1,1,94756,65,35,11,89,25
C0104197653,196.54591,1,0,1,69779,77,23,13,87,24
C0107867049,221.12886,1,1,1,87134,82,18,14,86,17
C0102837158,172.06138,1,1,1,45522,78,22,16,84,19
C0106195715,162.05132,1,1,1,49108,79,21,19,81,10
C0102664527,125.43001,0,0,0,77069,79,21,20,80,11
C0104134905,220.08709,0,1,1,26921,69,31,19,81,24
C0103264482,136.76489,0,0,0,43741,79,21,13,87,8
C0109607530,151.94581,1,0,1,65089,72,28,18,82,19
C0108522991,159.0106,1,1,1,48140,69,31,22,78,20
C0103796605,188.1408,1,1,0,35520,76,24,13,87,19
C0109648860,163.15909,0,1,0,58721,80,20,11,89,13
C0101391690,98.34221,1,0,1,27249,76,24,13,87,13
C0109588701,206.27393,1,1,1,34117,82,18,22,78,20
C0109786715,202.05014,0,1,1,82966,68,32,15,85,16
C0103128692,130.46163,1,1,1,96247,68,32,17,83,13
C0108449270,145.23208,0,1,0,38352,69,31,14,86,24
C0101253342,222.13267,0,0,0,53423,68,32,20,80,26
C0105329109,152.07501,0,0,0,30569,65,35,17,83,11
C0105599376,193.03978,1,1,1,79482,75,25,21,79,13
C0106689715,150.04522,1,0,0,56018,78,22,18,82,20
C0106928121,124.92322,1,0,1,95218,79,21,13,87,8
C0103848030,188.71984,0,1,1,31896,82,18,15,85,24
C0104485304,206.30785,1,1,0,50165,83,17,21,79,26
C0102162576,175.93427,1,0,1,99463,86,14,20,80,25
C0109002954,137.56267,1,1,1,87423,81,19,18,82,13
C0109463242,126.80052,0,1,1,71588,69,31,21,79,22
C0102526079,178.37561,1,0,1,64709,77,23,11,89,9
C0109785369,201.92166,1,1,1,75454,68,32,9,91,26
C0109069738,221.48099,1,1,0,98831,81,19,10,90,23
C0107542335,109.70029,0,1,0,53001,80,20,17,83,19
C0101593197,101.49779,0,0,1,35751,72,28,16,84,22
C0102021181,199.48457,1,0,0,40533,68,32,19,81,21
C0101768850,131.08919,0,0,1,53411,85,15,11,89,20
C0103366578,72.46362,1,0,0,31978,86,14,16,84,10
C0109156013,200.64926,1,0,1,51894,85,15,14,86,16
C0109163983,127.74359,1,1,0,48771,84,16,16,84,26
C0107307976,213.11405,1,1,1,36945,86,14,17,83,24
C0109350372,99.7655,0,1,0,38950,65,35,18,82,13
C0109747586,169.47826,1,0,0,82994,67,33,19,81,21
C0101502701,122.31239,1,0,0,82491,76,24,12,88,21
C0102597499,166.35654,1,0,0,53126,78,22,13,87,22
C0107481190,72.00068,0,1,1,26692,82,18,17,83,13
C0109970377,102.61404,0,1,0,54876,81,19,17,83,22
C0101820170,173.5204,1,1,0,82760,80,20,13,87,12
C0101826894,137.87634,1,1,0,36746,70,30,15,85,15
C0106913047,92.44971,0,1,1,70999,81,19,21,79,9
C0102840931,88.62315,0,0,0,49735,70,30,21,79,16
C0103568043,148.1501,0,1,0,66690,70,30,16,84,9
C0109880848,176.85932,1,0,1,61308,71,29,9,91,12
C0103559686,146.14148,1,1,1,60212,83,17,12,88,22
C0105706553,102.41558,0,0,0,47502,68,32,12,88,16
C0108837648,117.49379,1,0,1,51151,84,16,19,81,13
C0105545367,230.36184,1,1,0,98696,85,15,13,87,23
C0105127718,184.89723,1,1,0,70887,69,31,21,79,26
C0103287342,65.59123,0,1,1,33487,66,34,11,89,11
C0102548996,163.38322,0,1,1,93218,66,34,20,80,9
C0109151242,228.51173,0,0,1,77937,80,20,15,85,19
C0106874837,97.85729,0,0,1,52301,78,22,18,82,16
C0109120162,216.22986,0,0,1,40034,74,26,16,84,20
C0104506214,151.3928,0,1,0,99320,71,29,22,78,9
C0106748321,149.57686,0,1,0,35334,81,19,12,88,15
C0109029741,145.87875,0,1,1,89375,85,15,10,90,12
C0105059950,189.2066,0,0,0,64540,78,22,14,86,8
C0103208503,131.22089,0,0,0,91141,70,30,13,87,15
C0104679248,152.30617,0,1,0,33573,79,21,11,89,22
C0105317225,208.19359,0,1,0,98771,65,35,14,86,14
C0109086914,102.10516,1,1,1,47604,72,28,21,79,12
C0107782153,180.27375,0,0,1,49875,78,22,16,84,9
C0106920907,100.44844,0,0,0,84236,82,18,20,80,11
C0101160463,91.12775,1,1,0,34475,66,34,9,91,8
C0108874518,93.36776,1,1,0,57544,71,29,15,85,10
C0108681071,123.78529,1,0,1,86501,75,25,10,90,13
C0107115206,133.36872,0,1,0,26168,79,21,14,86,20
C0109152482,164.10934,1,1,0,93446,74,26,16,84,17
C0103620415,172.35233,0,1,0,38077,69,31,18,82,8
C0106622712,81.05008,0,1,0,37552,79,21,16,84,12
C0102529616,234.52342,0,0,0,84598,71,29,14,86,22
C0106914838,117.13542,0,1,1,26398,72,28,16,84,19
C0106588021,95.49798,1,0,1,71062,85,15,11,89,17
C0107949165,101.01534,0,0,0,82846,72,28,18,82,8
C0107201520,191.52,1,0,0,55000,76,24,17,83,26
C0106733100,112.19982,0,1,0,45758,72,28,15,85,8
C0108461279,138.60605,1,1,0,90745,66,34,17,83,24
C0109709369,164.22328,1,0,1,76632,79,21,11,89,8
C0104973779,147.35724,0,1,0,62956,67,33,17,83,19
C0105761624,155.84371,1,0,1,52599,75,25,11,89,11
C0101682182,134.18006,1,1,0,77414,69,31,17,83,12
C0109610709,103.34622,1,1,1,75918,65,35,15,85,8
C0106495104,189.14369,1,0,0,95461,77,23,20,80,23
C0108019872,139.96117,1,1,1,63073,70,30,9,91,19
C0108049401,166.13625,0,1,0,96125,73,27,19,81,15
C0109101298,108.05903,0,0,0,48307,74,26,22,78,18
C0104525518,133.18122,1,0,0,68418,79,21,22,78,20
C0105503314,172.43925,1,0,0,47825,66,34,16,84,16
C0105233706,184.66463,1,1,1,24947,74,26,16,84,26
C0108409958,105.90903,0,0,0,98307,68,32,21,79,16
C0101046054,114.30618,0,1,1,59642,67,33,9,91,23
C0106310521,98.62818,1,1,0,31442,74,26,10,90,24
C0105873195,210.12528,1,1,1,57432,86,14,16,84,16
C0107681584,124.8974,0,1,0,56060,80,20,14,86,12
C0107647088,146.63318,1,1,0,84942,66,34,10,90,23
C0102192283,240.09643,0,0,0,95367,85,15,21,79,24
C0109232624,191.80426,0,1,1,80394,70,30,16,84,20
C0109571821,166.52861,1,1,0,89409,82,18,12,88,25
C0106590380,197.53562,1,0,0,45778,83,17,15,85,26
C0102020090,149.64022,0,1,1,81518,74,26,17,83,15
C0108858363,165.45223,0,1,1,79387,65,35,16,84,21
C0106025842,103.50409,0,1,1,35221,84,16,15,85,17
C0109462746,176.70625,0,1,1,34125,79,21,17,83,10
C0108692747,210.01493,1,1,0,72017,66,34,10,90,21
C0103106463,143.96503,0,1,0,40707,65,35,14,86,25
C0108874669,140.07951,0,0,1,57619,75,25,9,91,16
C0105418474,122.77237,1,0,0,44353,68,32,21,79,16
C0108262413,136.0541,0,1,1,79290,82,18,16,84,16
C0105775941,154.81656,1,0,0,58264,78,22,12,88,9
C0103103049,92.19347,1,0,0,35943,74,26,11,89,15
C0104844679,92.32895,0,0,0,91755,69,31,19,81,10
C0108591786,117.04171,1,1,0,89799,71,29,12,88,10
C0109323199,200.33092,1,0,1,57348,73,27,21,79,21
C0102305029,136.76361,1,0,0,49909,83,17,17,83,26
C0106076599,166.49513,0,1,0,32397,78,22,20,80,19
C0101122236,88.14947,0,1,1,50343,67,33,19,81,11
C0105954561,176.90539,1,0,1,88191,78,22,19,81,16
C0105043311,179.26671,0,1,0,64299,72,28,9,91,11
C0105495408,179.35878,1,1,0,63582,83,17,15,85,20
C0109671618,132.40474,1,1,0,45706,81,19,19,81,21
C0109728998,141.63293,0,0,1,85217,83,17,9,91,26
C0104859931,107.91642,0,0,0,25298,69,31,21,79,17
C0104628190,164.95357,0,1,0,28633,81,19,20,80,17
C0109675492,162.24327,0,0,0,58563,84,16,17,83,8
C0108664797,195.19288,0,1,0,30872,83,17,19,81,20
C0104090371,83.23359,0,1,0,28771,66,34,19,81,14
C0106111298,191.82666,0,1,0,75954,83,17,17,83,24
C0108412953,135.01931,1,0,1,74239,70,30,19,81,17
C0103509177,227.12034,1,0,0,59346,83,17,19,81,24
C0107972495,92.04805,0,0,1,50545,79,21,14,86,12
C0104216031,78.2744,0,0,0,31360,79,21,11,89,8
C0109592946,222.48329,0,1,1,64701,79,21,19,81,25
C0107039053,216.41081,0,0,1,40589,67,33,14,86,25
C0105113287,129.60521,1,0,0,52949,73,27,10,90,11
C0109157999,195.89972,0,0,0,73068,82,18,20,80,13
C0108992882,142.25334,1,0,1,93046,65,35,20,80,22
C0104162547,213.40859,0,0,1,93271,72,28,18,82,19
C0105801169,154.98217,1,0,0,66973,72,28,21,79,18
C0108373968,188.37487,1,0,1,75603,78,22,22,78,21
C0108778906,230.99404,0,1,1,60876,68,32,15,85,26
C0109872157,169.77506,1,1,1,86914,69,31,14,86,20
C0107334033,80.13555,1,1,0,33295,83,17,11,89,16
C0103741962,113.20463,0,0,1,76947,83,17,19,81,17
C0102164097,172.02767,0,1,0,81923,66,34,19,81,12
C0104962834,197.24556,1,1,1,76364,85,15,14,86,17
C0106421711,184.00084,1,0,0,68796,71,29,13,87,16
C0103074344,151.49368,1,0,0,47392,67,33,18,82,24
C0107829680,191.64111,1,0,1,84659,79,21,13,87,19
C0103123511,185.55015,0,1,1,83035,78,22,20,80,11
C0106548047,107.55328,1,0,1,89632,85,15,19,81,16
C0107949227,205.27962,0,1,0,33378,81,19,22,78,22
C0102801234,184.18943,0,1,1,68067,76,24,19,81,22
C0102581581,186.11613,0,0,1,52297,83,17,20,80,18
C0103412744,97.39275,0,1,1,32975,83,17,21,79,9
C0103314585,134.88948,1,0,0,32412,83,17,22,78,9
C0101139338,164.3621,0,1,0,79490,86,14,16,84,10
C0105239827,174.79759,1,1,1,48371,70,30,18,82,11
C0103652594,158.20771,1,1,1,48199,71,29,11,89,9
C0103016990,205.38857,1,1,1,93133,85,15,20,80,19
C0105443052,147.88679,0,1,0,32851,77,23,14,86,21
C0108715936,210.73788,0,0,1,66372,79,21,10,90,21
C0102837586,151.05833,1,1,0,38477,83,17,16,84,9
C0109397138,217.45876,0,0,1,76444,75,25,18,82,21
C0109906649,88.05664,0,1,1,43816,66,34,16,84,11
C0102419942,162.44345,1,0,0,46805,72,28,17,83,9
C0104579605,169.11741,1,1,0,25129,81,19,21,79,13
C0103438654,132.48422,1,0,0,46118,80,20,9,91,23
C0103465076,160.17757,0,0,0,37233,79,21,19,81,24
C0103419073,134.82555,1,0,1,31295,86,14,21,79,16
C0103453057,230.7547,0,0,0,79430,75,25,14,86,23
C0108023191,184.75976,1,0,0,84344,78,22,10,90,25
C0103255575,187.52531,0,0,1,90639,83,17,22,78,9
C0104750361,163.73662,1,0,0,65678,75,25,15,85,8
C0106995825,108.055,0,0,0,35500,77,23,17,83,16
C0109733463,195.91334,1,0,1,99046,84,16,18,82,20
C0105029777,126.36312,1,0,1,45528,66,34,14,86,14
C0103883393,185.55362,0,1,0,28978,65,35,14,86,23
C0108872313,125.06667,0,0,0,31023,65,35,19,81,23
C0106908836,203.85483,1,0,1,65327,81,19,20,80,21
C0109931955,177.62425,0,0,0,32325,74,26,18,82,16
C0104164187,214.71205,1,0,1,24145,65,35,13,87,22
C0108578405,86.45457,0,0,1,83533,84,16,9,91,11
C0104623715,107.06725,1,1,0,71025,67,33,19,81,19
C0108007527,156.70095,0,1,1,34555,82,18,11,89,26
C0108430071,130.57135,1,0,0,93315,79,21,14,86,14
C0102079625,149.06517,1,1,1,75673,73,27,13,87,23
C0105021560,203.83866,0,0,1,76754,73,27,21,79,21
C0105526795,187.21595,0,1,0,48055,72,28,14,86,21
C0103887122,202.05996,0,0,0,66724,81,19,16,84,26
C0108275692,132.84584,0,0,0,80296,76,24,12,88,18
C0109707597,192.20431,0,0,1,79739,85,15,13,87,12
C0103279251,180.85829,1,1,0,45201,83,17,11,89,17
C0107607181,201.7598,1,1,0,70620,79,21,18,82,15
C0101916296,207.71947,1,0,1,97343,75,25,15,85,26
C0107535023,178.18801,0,1,1,97269,80,20,16,84,20
C0108122460,176.06393,1,1,0,58117,69,31,15,85,15
C0101504451,77.928,1,1,0,36200,81,19,9,91,14
C0105933833,107.27632,1,0,1,95608,76,24,10,90,16
C0106427616,83.44683,0,1,0,80127,75,25,15,85,11
C0101483036,210.61177,1,0,0,35213,85,15,18,82,25
C0108790603,71.18434,1,0,0,24946,86,14,18,82,13
C0102088433,236.58889,0,1,0,90341,86,14,17,83,26
C0106726758,214.08054,0,0,1,83726,75,25,9,91,25
C0101137781,155.86583,1,0,0,73227,65,35,9,91,8
C0103858022,193.83725,0,1,0,98025,78,22,21,79,12
C0103235289,127.06995,1,0,0,56655,82,18,17,83,24
C0102723494,84.43268,1,1,1,48492,80,20,19,81,9
C0103244579,142.72927,1,0,1,65963,81,19,12,88,25
C0107929988,219.63033,0,1,0,47277,82,18,20,80,21
C0102132292,103.55551,1,1,1,26019,80,20,19,81,12
C0102724167,170.25301,1,0,0,81769,67,33,14,86,21
C0106196780,173.39832,0,0,0,56408,72,28,18,82,21
C0108580714,104.37617,0,0,0,62573,74,26,13,87,21
C0103620946,147.12333,0,0,1,65977,74,26,16,84,25
C0102754961,210.29672,1,1,1,38368,67,33,12,88,22
C0105655830,148.92398,0,0,1,36462,66,34,9,91,11
C0101022234,83.76327,0,1,0,51563,69,31,19,81,11
C0108498777,194.72905,1,1,1,58445,69,31,21,79,15
C0109704342,234.52524,0,1,1,72156,71,29,17,83,25
C0103766390,172.91984,1,1,0,64896,71,29,10,90,8
C0102095095,127.8845,0,1,0,62050,84,16,17,83,19
C0105513709,151.49654,1,0,1,32126,78,22,16,84,16
C0105172247,157.51944,0,0,0,83136,82,18,12,88,20
C0107743211,172.02365,1,0,0,73185,83,17,21,79,13
C0101693211,136.94209,1,0,0,26421,84,16,12,88,14
C0109527568,150.9447,1,1,1,91430,80,20,11,89,17
C0103058271,198.99305,0,1,1,75045,74,26,21,79,22
C0102841982,205.39014,1,0,1,27966,74,26,17,83,21
C0101917017,125.27635,1,0,1,83815,83,17,18,82,20
C0106842289,122.9312,0,0,1,63280,78,22,15,85,24
C0107942909,118.97779,0,0,1,88751,74,26,20,80,10
C0106461763,140.7307,1,0,1,56830,73,27,16,84,21
C0105540859,172.06606,1,0,0,92814,66,34,11,89,9
C0104185576,147.84786,0,1,1,66234,65,35,21,79,20
C0101490625,134.29281,0,0,1,89389,79,21,11,89,14
C0104590964,192.20835,0,1,0,94615,81,19,18,82,8
C0105427068,177.87032,1,1,1,77208,79,21,15,85,8
C0106512638,119.55587,0,0,1,71503,68,32,20,80,18
C0102566159,110.56651,1,1,0,60919,73,27,20,80,13
C0107506927,92.97593,0,0,1,66917,79,21,14,86,8
C0103812406,91.63329,1,1,0,83701,68,32,21,79,8
C0104081645,185.04608,1,0,0,53952,72,28,19,81,17
C0108902708,176.32038,1,1,0,85622,82,18,17,83,15
C0101627297,134.88896,0,1,1,81824,84,16,18,82,10
C0109732913,180.83234,1,0,0,25146,67,33,16,84,17
C0104505181,211.10863,1,1,0,37547,76,24,15,85,17
C0107787802,81.07187,0,1,0,47903,74,26,20,80,8
C0105469797,175.41877,0,1,0,26513,81,19,20,80,24
C0106724440,140.32737,0,1,0,25853,80,20,22,78,18
C0108273395,211.94051,1,1,1,57519,72,28,20,80,19
C0104984691,143.11984,0,1,0,73896,82,18,13,87,26
C0108221070,92.62766,1,0,1,91854,70,30,22,78,10
C0102088682,186.55629,0,1,0,59401,79,21,9,91,23
C0105727573,99.18417,0,1,0,31773,79,21,21,79,8
C0106834100,74.51171,0,0,1,44799,78,22,22,78,8
C0108564629,79.25043,0,1,1,38967,76,24,19,81,10
C0106457358,139.9685,0,0,1,41650,76,24,19,81,21
C0101388394,133.28538,1,0,1,44122,84,16,22,78,15
C0101265649,99.93409,0,1,1,83221,80,20,13,87,8
C0107608581,227.25071,0,0,0,79899,77,23,14,86,24
C0105032509,155.32554,1,0,0,85226,79,21,22,78,16
C0101919421,102.41235,1,1,0,29215,70,30,11,89,13
C0106962142,143.24792,1,0,0,82648,83,17,10,90,22
C0101694674,86.58275,0,0,1,88975,83,17,17,83,8
C0104179177,158.44604,0,0,1,59676,80,20,15,85,18
C0101486444,163.29796,1,0,0,51924,74,26,11,89,12
C0105722638,122.64791,1,0,0,35579,72,28,12,88,21
C0101167141,104.98351,1,1,1,54219,82,18,20,80,11
C0104718013,194.37497,0,0,0,93293,76,24,20,80,10
C0101878260,134.89143,0,0,1,28867,70,30,11,89,9
C0109598201,171.9633,0,0,0,37770,74,26,13,87,23
C0105626574,135.9508,0,1,1,46520,75,25,19,81,25
C0107103657,124.80502,1,0,1,52638,77,23,15,85,21
C0105062469,127.25071,1,0,0,29899,75,25,19,81,14
C0102690874,202.21798,1,1,0,70062,66,34,15,85,26
C0105677763,131.34999,1,1,0,63931,74,26,15,85,20
C0106424727,108.13168,1,0,0,71592,85,15,21,79,15
C0104182811,94.56749,0,0,0,32681,72,28,12,88,14
C0109248846,129.96409,1,0,0,65221,75,25,18,82,16
C0105180054,216.42298,0,1,1,80562,71,29,18,82,16
C0104706523,224.82019,0,0,1,62311,78,22,20,80,19
C0109855987,178.06143,0,0,1,80867,67,33,17,83,15
C0109312713,100.26876,0,1,0,38444,78,22,15,85,14
C0102470437,140.64623,1,0,0,61987,68,32,21,79,9
C0105229082,102.60626,0,0,0,89194,83,17,21,79,17
C0107973159,186.75473,0,1,0,64637,76,24,19,81,11
C0107163485,206.47885,1,0,1,68065,76,24,14,86,16
C0105705967,190.86551,0,0,0,51019,75,25,20,80,11
C0109360415,142.35653,1,1,1,53057,84,16,15,85,17
C0107094359,196.87211,0,1,0,95559,73,27,21,79,18
C0103851010,88.38192,0,1,0,79248,72,28,11,89,8
C0104415420,217.62019,0,1,0,48311,76,24,11,89,21
C0104253362,133.71324,0,0,0,94356,75,25,20,80,23
C0102666099,132.94013,1,1,0,73897,65,35,13,87,9
C0101775390,103.65113,1,1,0,86797,81,19,10,90,10
C0101835129,163.13676,1,0,0,78644,78,22,9,91,17
C0102466824,167.57866,0,0,0,60754,72,28,19,81,25
C0105437639,118.28481,1,1,0,42189,85,15,22,78,9
C0106742941,164.50403,0,0,0,43807,79,21,12,88,8
C0108354827,154.08582,0,1,0,72158,65,35,19,81,15
C0102689794,193.07208,0,1,1,73352,75,25,21,79,16
C0107534041,222.79226,0,1,1,70594,80,20,21,79,24
C0108980057,210.58462,1,1,1,88878,76,24,11,89,12
C0109409497,110.40018,1,1,0,24242,81,19,11,89,13
C0102288553,105.0548,0,0,1,40120,73,27,22,78,21
C0107843023,172.06383,1,1,0,94427,80,20,20,80,10
C0109829276,181.97883,1,0,1,72927,70,30,19,81,16
C0109761008,174.65221,1,1,1,56249,79,21,10,90,21
C0103833368,145.38151,0,0,0,51419,79,21,10,90,12
C0104878025,190.55354,0,0,1,78426,85,15,10,90,25
C0102991494,120.88051,1,0,0,75519,67,33,11,89,24
C0102920265,90.71697,1,0,0,39093,69,31,15,85,17
C0101018228,152.87427,0,0,0,95463,72,28,18,82,17
C0101416262,86.20412,1,1,0,53428,69,31,20,80,10
C0105560114,180.60207,0,0,0,69283,70,30,21,79,9
C0104112688,179.83543,1,0,0,51467,76,24,22,78,10
C0105081014,119.8364,0,0,1,67160,76,24,14,86,14
C0108954436,154.25493,1,1,1,79017,72,28,14,86,24
C0106490272,133.50304,0,1,0,74976,83,17,13,87,12
C0107500896,190.31261,0,0,0,88009,80,20,15,85,19
C0105542669,125.55867,1,1,0,94823,71,29,14,86,10
C0108068618,137.39488,1,0,1,90672,71,29,15,85,15
C0108091589,123.52205,0,1,1,79145,81,19,21,79,17
C0107477740,203.68865,1,1,0,80685,69,31,17,83,17
C0101529731,130.81274,1,1,1,54906,65,35,19,81,10
C0103571533,153.3134,1,1,1,90460,81,19,15,85,24
C0101363567,161.05905,0,1,0,42445,67,33,20,80,24
C0102734199,173.63209,1,1,1,75421,81,19,21,79,18
C0106612231,186.73317,0,1,0,99873,69,31,19,81,25
C0108948155,137.93859,0,0,1,25271,83,17,20,80,9
C0108831026,208.60531,0,0,0,52639,67,33,12,88,26
C0104356407,129.67348,0,1,1,86012,66,34,21,79,23
C0109383446,130.58234,0,1,1,69146,68,32,17,83,16
C0102611281,187.90929,0,1,1,89101,72,28,10,90,16
C0104111424,172.951,0,1,0,46900,76,24,10,90,22
C0105859335,108.43644,1,1,0,48436,79,21,22,78,16
C0108592254,109.34878,0,0,1,65582,86,14,14,86,8
C0105074206,157.38085,0,0,1,65865,74,26,11,89,22
C0104832322,219.06458,1,0,0,83602,68,32,21,79,25
C0104748217,195.62188,1,0,1,24972,67,33,10,90,24
C0101727780,110.87552,1,1,1,32088,82,18,20,80,19
C0107508675,209.63067,1,0,0,53623,71,29,10,90,16
C0103656675,217.97874,1,1,0,98306,72,28,13,87,21
C0109305225,209.06271,1,1,1,84699,72,28,14,86,14
C0102500187,130.74947,1,1,1,40343,79,21,9,91,18
C0105167847,109.11176,0,1,0,88144,66,34,21,79,19
C0103641076,107.35391,0,1,1,42979,71,29,16,84,18
C0105252946,207.06404,1,0,0,90876,70,30,12,88,11
C0101253278,106.46177,1,1,1,24213,65,35,11,89,20
C0103376832,93.18738,0,1,1,44922,77,23,16,84,10
C0108447235,193.746,0,1,0,30400,75,25,20,80,25
C0104230761,158.14748,1,1,0,29612,85,15,11,89,15
C0101787456,162.17876,1,1,0,69444,67,33,9,91,11
C0106672699,128.70657,1,1,1,96333,70,30,14,86,19
C0108725376,113.49252,1,1,0,91388,76,24,16,84,19
C0105074110,133.40884,0,1,0,82996,74,26,13,87,10
C0107115661,151.79144,0,1,0,91936,65,35,22,78,26
C0107044480,173.55822,1,0,0,68718,70,30,22,78,24
C0108349596,191.7894,1,1,0,46860,81,19,11,89,17
C0102609832,121.85806,0,1,1,66614,79,21,12,88,15
C0102852713,187.06051,1,0,0,84519,83,17,15,85,15
C0104618957,201.78348,0,0,0,67012,70,30,20,80,20
C0103018014,206.7787,0,0,0,39030,82,18,15,85,17
C0101918725,189.98984,1,0,0,45896,69,31,19,81,11
C0105124395,204.17349,1,0,0,82081,84,16,22,78,16
C0106505232,125.47297,1,1,1,48493,75,25,9,91,24
C0102049112,107.57939,0,0,0,95791,75,25,17,83,10
C0101349554,98.48631,1,0,1,75539,70,30,17,83,15
C0108647225,120.91228,0,1,0,26732,84,16,9,91,9
C0101204607,152.26514,0,1,1,75466,78,22,18,82,16
C0109697746,162.39458,1,0,0,81602,66,34,17,83,19
C0102375458,195.9991,0,0,0,86790,85,15,11,89,19
0,0,,,,,,,,,
0,0,,,,,,,,,
