data.set,total.cost,lot.sale.days,overage,mileage,vehicle.type,domestic.import,vehicle.age,vehicle.age.group,color.set,makex,state,make.model
TRAIN,6059,142,YES,93643,FAMILY.SMALL,Import,5,FIVE,BLACK,NISSAN,CA,NISSAN.SENTRA
TRAIN,6723,14,NO,63451,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLUE,CHEVROLET,TX,CHEVROLET.MALIBU
TRAIN,5405,14,NO,52505,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,CHEVROLET,TX,CHEVROLET.CAVALIER
TRAIN,6695,25,NO,93243,LUXURY,Import,6,SIX,GOLD,TOYOTA,GA,TOYOTA.CAMRY
TRAIN,3783,133,YES,96603,LUXURY,Import,9,SEVEN+,GREEN,TOYOTA,FL,TOYOTA.COROLLA
TRAIN,4048,6,NO,90668,FAMILY.LARGE,Domestic,8,SEVEN+,GREEN,OLDSMOBILE,GA,OLDSMOBILE.98
TRAIN,3884,29,NO,76982,FAMILY.LARGE,Domestic,6,SIX,GOLD,DODGE,TX,DODGE.INTREPID
TRAIN,4620,4,NO,91438,LUXURY,Import,10,SEVEN+,WHITE,TOYOTA,FL,TOYOTA.CAMRY
TRAIN,4674,91,YES,102718,FAMILY.LARGE,Domestic,7,SEVEN+,GREEN,BUICK,FL,BUICK.LESABRE
TRAIN,4884,132,YES,100309,FAMILY.MEDIUM,Domestic,7,SEVEN+,GOLD,BUICK,AZ,BUICK.LESABRE
TRAIN,5081,1,NO,82444,FAMILY.SMALL,Domestic,4,FOUR,GOLD,PLYMOUTH,NM,PLYMOUTH.BREEZE
TRAIN,4360,148,YES,67027,ECONOMY,Domestic,7,SEVEN+,GREEN,MERCURY,TX,MERCURY.TRACER
TRAIN,4802,56,NO,53574,ECONOMY,Domestic,3,ONE-THREE,BLUE,FORD,TX,FORD.ESCORT
TRAIN,6697,6,NO,38618,LUXURY,Import,3,ONE-THREE,SILVER,NISSAN,VA,NISSAN.SENTRA
TRAIN,4353,2,NO,74494,FAMILY.MEDIUM,Import,2,ONE-THREE,WHITE,HYUNDAI,GA,HYUNDAI.ELANTRA
TRAIN,5483,31,NO,78790,LUXURY,Domestic,7,SEVEN+,SILVER,PONTIAC,AZ,PONTIAC.BONNEVILLE
TRAIN,4791,86,NO,72551,FAMILY.SMALL,Domestic,5,FIVE,PURPLE,FORD,FL,FORD.ESCORT
TRAIN,6169,13,NO,72019,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,OLDSMOBILE,FL,OLDSMOBILE.INTRIGUE
TRAIN,4095,30,NO,76332,FAMILY.MEDIUM,Domestic,4,FOUR,GOLD,PLYMOUTH,TX,PLYMOUTH.BREEZE
TRAIN,5038,31,NO,65780,LUXURY,Import,6,SIX,PURPLE,NISSAN,FL,NISSAN.ALTIMA
TRAIN,6074,106,YES,93996,LUXURY,Import,6,SIX,GREEN,HONDA,TX,HONDA.ACCORD
TRAIN,4829,5,NO,71817,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,FORD,TX,FORD.TAURUS
TRAIN,5159,54,NO,64541,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,CHEVROLET,AZ,CHEVROLET.LUMINA
TRAIN,6970,37,NO,94025,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,CADILLAC,AZ,CADILLAC.CATERA
TRAIN,5212,13,NO,85995,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLUE,FORD,TX,FORD.TAURUS
TRAIN,2908,39,NO,87826,FAMILY.LARGE,Domestic,7,SEVEN+,PURPLE,BUICK,TX,BUICK.CENTURY
TRAIN,5457,10,NO,62303,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,CHEVROLET,TX,CHEVROLET.MALIBU
TRAIN,3725,184,YES,64553,FAMILY.MEDIUM,Domestic,8,SEVEN+,PURPLE,OLDSMOBILE,TX,OLDSMOBILE.CIERA
TRAIN,5206,23,NO,67216,FAMILY.MEDIUM,Domestic,4,FOUR,SILVER,CHEVROLET,VA,CHEVROLET.MALIBU
TRAIN,6312,2,NO,64049,FAMILY.LARGE,Domestic,7,SEVEN+,SILVER,CHRYSLER,NV,CHRYSLER.LHS
TRAIN,7106,23,NO,73336,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,CADILLAC,AZ,CADILLAC.DEVILLE
TRAIN,6639,73,NO,24999,ECONOMY,Domestic,3,ONE-THREE,WHITE,CHEVROLET,NV,CHEVROLET.CAVALIER
TRAIN,5537,9,NO,84715,FAMILY.LARGE,Domestic,5,FIVE,BLUE,MERCURY,TX,MERCURY.GRAND MARQUIS
TRAIN,4583,53,NO,69518,FAMILY.SMALL,Import,5,FIVE,BLUE,GEO,NM,GEO.PRIZM
TRAIN,5704,4,NO,82375,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,CHEVROLET,FL,CHEVROLET.MALIBU
TRAIN,6395,109,YES,78518,ECONOMY,Domestic,5,FIVE,RED,MERCURY,VA,MERCURY.TRACER
TRAIN,5807,5,NO,78198,LUXURY,Import,7,SEVEN+,GREEN,OTHER,TX,INFINITI.G20
TRAIN,5955,169,YES,69017,FAMILY.SMALL,Import,6,SIX,RED,TOYOTA,AZ,TOYOTA.COROLLA
TRAIN,5519,139,YES,62182,FAMILY.LARGE,Domestic,6,SIX,WHITE,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,4859,158,YES,78095,FAMILY.SMALL,Domestic,7,SEVEN+,PURPLE,FORD,TX,FORD.CONTOUR
TRAIN,4835,299,YES,79048,FAMILY.MEDIUM,Domestic,8,SEVEN+,BLUE,OLDSMOBILE,GA,OLDSMOBILE.CIERA
TRAIN,5501,1,NO,103579,LUXURY,Import,6,SIX,GOLD,TOYOTA,GA,TOYOTA.CAMRY
TRAIN,5255,38,NO,51103,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,PLYMOUTH,NM,PLYMOUTH.NEON
TRAIN,3573,7,NO,83142,FAMILY.LARGE,Domestic,7,SEVEN+,BLUE,BUICK,TX,BUICK.LESABRE
TRAIN,4254,23,NO,73144,ECONOMY,Domestic,4,FOUR,RED,FORD,TX,FORD.ESCORT
TRAIN,3946,50,NO,72028,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,OTHER,AZ,EAGLE.VISION
TRAIN,4986,22,NO,95705,FAMILY.LARGE,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,FL,OLDSMOBILE.98
TRAIN,5378,1,NO,94364,FAMILY.SMALL,Domestic,3,ONE-THREE,SILVER,OLDSMOBILE,TX,OLDSMOBILE.INTRIGUE
TRAIN,4666,44,NO,75034,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,BUICK,VA,BUICK.REGAL
TRAIN,4527,114,YES,58486,ECONOMY,Domestic,5,FIVE,PURPLE,MERCURY,TX,MERCURY.TRACER
TRAIN,5408,3,NO,72619,FAMILY.LARGE,Domestic,5,FIVE,GREEN,FORD,TX,FORD.CROWN VICTORIA
TRAIN,3175,164,YES,87773,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,BUICK,TX,BUICK.CENTURY
TRAIN,4577,74,NO,44327,ECONOMY,Import,5,FIVE,GOLD,KIA,NV,KIA.SEPHIA
TRAIN,3897,106,YES,99258,ECONOMY,Domestic,10,SEVEN+,PURPLE,BUICK,FL,BUICK.SKYLARK
TRAIN,5684,1,NO,69504,FAMILY.MEDIUM,Domestic,4,FOUR,PURPLE,DODGE,GA,DODGE.STRATUS
TRAIN,5116,211,YES,88306,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,BUICK,FL,BUICK.CENTURY
TRAIN,5865,153,YES,82061,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,BUICK,FL,BUICK.LESABRE
TRAIN,5012,112,YES,110567,FAMILY.SMALL,Import,9,SEVEN+,RED,HONDA,CA,HONDA.CIVIC
TRAIN,4485,108,YES,62200,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,FORD,AZ,FORD.TAURUS
TRAIN,5737,13,NO,69554,LUXURY,Import,4,FOUR,BLACK,NISSAN,FL,NISSAN.SENTRA
TRAIN,5268,1,NO,84385,FAMILY.LARGE,Domestic,7,SEVEN+,BLUE,BUICK,GA,BUICK.PARK AVENUE
TRAIN,4465,63,NO,50090,FAMILY.LARGE,Domestic,7,SEVEN+,SILVER,BUICK,VA,BUICK.LESABRE
TRAIN,5176,25,NO,87925,FAMILY.LARGE,Domestic,5,FIVE,GREEN,FORD,NM,FORD.TAURUS
TRAIN,6734,4,NO,94832,LUXURY,Import,7,SEVEN+,GREEN,NISSAN,CA,NISSAN.MAXIMA
TRAIN,5224,93,YES,63657,FAMILY.LARGE,Domestic,8,SEVEN+,GOLD,BUICK,FL,BUICK.LESABRE
TRAIN,4133,2,NO,78838,FAMILY.LARGE,Domestic,7,SEVEN+,SILVER,CHRYSLER,TX,CHRYSLER.NEW YORKER
TRAIN,4281,77,NO,95577,FAMILY.LARGE,Domestic,10,SEVEN+,GOLD,CADILLAC,FL,CADILLAC.DEVILLE
TRAIN,3697,35,NO,69156,ECONOMY,Domestic,4,FOUR,BLACK,DODGE,TX,DODGE.NEON
TRAIN,5028,37,NO,105499,LUXURY,Import,5,FIVE,BLACK,NISSAN,FL,NISSAN.ALTIMA
TRAIN,5807,171,YES,13916,FAMILY.MEDIUM,Import,2,ONE-THREE,WHITE,DAEWOO,AZ,DAEWOO.LANOS
TRAIN,4407,2,NO,81777,LUXURY,Import,6,SIX,GOLD,NISSAN,TX,NISSAN.ALTIMA
TRAIN,4396,11,NO,69169,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,MERCURY,CA,MERCURY.MYSTIQUE
TRAIN,4418,45,NO,63412,FAMILY.MEDIUM,Domestic,10,SEVEN+,RED,BUICK,AZ,BUICK.PARK AVENUE
TRAIN,5310,0,NO,56118,ECONOMY,Domestic,3,ONE-THREE,GOLD,MERCURY,GA,MERCURY.TRACER
TRAIN,4107,33,NO,75997,FAMILY.SMALL,Domestic,5,FIVE,GREEN,PONTIAC,TX,PONTIAC.GRAND AM
TRAIN,5662,59,NO,60150,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,FORD,FL,FORD.TAURUS
TRAIN,5180,105,YES,92815,FAMILY.SMALL,Import,6,SIX,BLUE,NISSAN,CA,NISSAN.SENTRA
TRAIN,5457,154,YES,78312,ECONOMY,Domestic,4,FOUR,GREEN,CHEVROLET,FL,CHEVROLET.CAVALIER
TRAIN,5223,88,NO,75804,LUXURY,Import,7,SEVEN+,GOLD,NISSAN,AZ,NISSAN.ALTIMA
TRAIN,4961,77,NO,68870,FAMILY.SMALL,Domestic,5,FIVE,GREEN,PONTIAC,VA,PONTIAC.GRAND AM
TRAIN,4176,9,NO,80177,FAMILY.LARGE,Domestic,9,SEVEN+,SILVER,PONTIAC,FL,PONTIAC.BONNEVILLE
TRAIN,5172,56,NO,52664,FAMILY.SMALL,Domestic,7,SEVEN+,PURPLE,PONTIAC,TX,PONTIAC.GRAND AM
TRAIN,3689,5,NO,30582,ECONOMY,Import,5,FIVE,WHITE,KIA,TX,KIA.SEPHIA
TRAIN,5438,104,YES,61519,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,FORD,NV,FORD.CONTOUR
TRAIN,4165,67,NO,56296,FAMILY.SMALL,Domestic,4,FOUR,GOLD,CHEVROLET,AZ,CHEVROLET.METRO
TRAIN,3522,7,NO,78848,FAMILY.SMALL,Import,7,SEVEN+,GOLD,MAZDA,FL,MAZDA.626
TRAIN,4817,98,YES,58335,FAMILY.MEDIUM,Import,6,SIX,GREEN,HYUNDAI,NV,HYUNDAI.ELANTRA
TRAIN,4806,265,YES,98355,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,OLDSMOBILE,FL,OLDSMOBILE.CIERA
TRAIN,4095,66,NO,83287,FAMILY.MEDIUM,Domestic,8,SEVEN+,GREEN,CHRYSLER,AZ,CHRYSLER.CONCORDE
TRAIN,5222,121,YES,37940,ECONOMY,Import,3,ONE-THREE,SILVER,HYUNDAI,NV,HYUNDAI.ACCENT
TRAIN,4657,2,NO,70861,ECONOMY,Domestic,3,ONE-THREE,BLACK,DODGE,TX,DODGE.NEON
TRAIN,4481,53,NO,55262,ECONOMY,Domestic,4,FOUR,RED,FORD,TX,FORD.ESCORT
TRAIN,5530,14,NO,53223,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,FORD,TX,FORD.TAURUS
TRAIN,5221,74,NO,93797,FAMILY.SMALL,Import,6,SIX,WHITE,TOYOTA,AZ,TOYOTA.COROLLA
TRAIN,4896,73,NO,64914,FAMILY.MEDIUM,Domestic,7,SEVEN+,BLUE,PONTIAC,AZ,PONTIAC.GRAND AM
TRAIN,5468,129,YES,46550,ECONOMY,Import,3,ONE-THREE,BLACK,KIA,VA,KIA.SEPHIA
TRAIN,4881,147,YES,86430,FAMILY.SMALL,Import,8,SEVEN+,GREEN,MAZDA,FL,MAZDA.626
TRAIN,5351,7,NO,85169,LUXURY,Import,8,SEVEN+,BLACK,NISSAN,NV,NISSAN.ALTIMA
TRAIN,1909,1,NO,100226,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,CHEVROLET,CA,CHEVROLET.CORSICA
TRAIN,4698,8,NO,59195,FAMILY.SMALL,Import,4,FOUR,SILVER,HYUNDAI,CA,HYUNDAI.ACCENT
TRAIN,5218,14,NO,63437,FAMILY.MEDIUM,Domestic,4,FOUR,RED,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,4847,60,NO,96804,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,CHEVROLET,AZ,CHEVROLET.LUMINA
TRAIN,5299,36,NO,108439,LUXURY,Import,6,SIX,SILVER,TOYOTA,FL,TOYOTA.CAMRY
TRAIN,5348,25,NO,50497,FAMILY.MEDIUM,Domestic,4,FOUR,PURPLE,FORD,TX,FORD.CONTOUR
TRAIN,4804,148,YES,86118,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,BUICK,TX,BUICK.REGAL
TRAIN,4568,35,NO,50791,FAMILY.MEDIUM,Import,8,SEVEN+,SILVER,TOYOTA,VA,TOYOTA.COROLLA
TRAIN,5829,55,NO,67149,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,PLYMOUTH,TX,PLYMOUTH.BREEZE
TRAIN,4326,34,NO,85026,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,FL,OLDSMOBILE.98
TRAIN,4653,130,YES,58055,ECONOMY,Domestic,5,FIVE,PURPLE,FORD,GA,FORD.ESCORT
TRAIN,5601,23,NO,67007,FAMILY.SMALL,Import,4,FOUR,GREEN,MAZDA,TX,MAZDA.626
TRAIN,3356,90,NO,56544,FAMILY.SMALL,Import,5,FIVE,WHITE,KIA,AZ,KIA.SEPHIA
TRAIN,4071,124,YES,53887,FAMILY.MEDIUM,Domestic,7,SEVEN+,GREEN,PONTIAC,FL,PONTIAC.GRAND PRIX
TRAIN,6085,2,NO,99664,FAMILY.MEDIUM,Import,7,SEVEN+,BLACK,OTHER,AZ,INFINITI.Q45
TRAIN,4701,5,NO,61646,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,FORD,CA,FORD.CONTOUR
TRAIN,5481,6,NO,75152,FAMILY.LARGE,Domestic,4,FOUR,WHITE,CHEVROLET,CA,CHEVROLET.MALIBU
TRAIN,7484,6,NO,88927,FAMILY.MEDIUM,Domestic,4,FOUR,SILVER,CHEVROLET,TX,CHEVROLET.MALIBU
TRAIN,5542,82,NO,64510,ECONOMY,Import,3,ONE-THREE,PURPLE,HYUNDAI,GA,HYUNDAI.ACCENT
TRAIN,4673,85,NO,113023,LUXURY,Import,7,SEVEN+,BLUE,HONDA,FL,HONDA.CIVIC
TRAIN,4543,1,NO,45983,ECONOMY,Domestic,4,FOUR,SILVER,FORD,GA,FORD.ESCORT
TRAIN,5630,4,NO,84485,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,BUICK,FL,BUICK.REGAL
TRAIN,5930,2,NO,62138,FAMILY.LARGE,Domestic,3,ONE-THREE,WHITE,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,4352,21,NO,91409,FAMILY.LARGE,Domestic,8,SEVEN+,SILVER,BUICK,AZ,BUICK.LESABRE
TRAIN,4045,114,YES,97861,FAMILY.MEDIUM,Domestic,7,SEVEN+,RED,PONTIAC,FL,PONTIAC.GRAND PRIX
TRAIN,5731,40,NO,54785,ECONOMY,Domestic,4,FOUR,BLACK,PLYMOUTH,TX,PLYMOUTH.NEON
TRAIN,4757,2,NO,74798,FAMILY.MEDIUM,Domestic,4,FOUR,BLACK,FORD,FL,FORD.TAURUS
TRAIN,4071,47,NO,64153,FAMILY.MEDIUM,Domestic,6,SIX,SILVER,FORD,TX,FORD.TAURUS
TRAIN,4224,43,NO,73653,ECONOMY,Domestic,5,FIVE,GREEN,FORD,TX,FORD.ESCORT
TRAIN,7245,102,YES,74476,LUXURY,Import,8,SEVEN+,GOLD,TOYOTA,CA,TOYOTA.CAMRY
TRAIN,4901,25,NO,75728,FAMILY.LARGE,Domestic,9,SEVEN+,GOLD,OLDSMOBILE,GA,OLDSMOBILE.98
TRAIN,3796,52,NO,77944,ECONOMY,Domestic,4,FOUR,RED,PONTIAC,TX,PONTIAC.SUNFIRE
TRAIN,7421,3,NO,66618,FAMILY.LARGE,Domestic,2,ONE-THREE,RED,DODGE,TX,DODGE.INTREPID
TRAIN,4058,71,NO,50037,FAMILY.MEDIUM,Domestic,7,SEVEN+,BLUE,OLDSMOBILE,TX,OLDSMOBILE.CIERA
TRAIN,3857,1,NO,63810,FAMILY.MEDIUM,Import,5,FIVE,BLACK,HYUNDAI,NV,HYUNDAI.ELANTRA
TRAIN,4825,1,NO,70824,LUXURY,Import,7,SEVEN+,SILVER,NISSAN,CA,NISSAN.ALTIMA
TRAIN,5421,82,NO,82082,FAMILY.MEDIUM,Domestic,4,FOUR,BLACK,OLDSMOBILE,FL,OLDSMOBILE.CUTLASS
TRAIN,4924,114,YES,69618,LUXURY,Domestic,10,SEVEN+,BLUE,MERCURY,FL,MERCURY.GRAND MARQUIS
TRAIN,3669,4,NO,53747,ECONOMY,Domestic,5,FIVE,RED,FORD,TX,FORD.ESCORT
TRAIN,4603,122,YES,84006,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,OLDSMOBILE,TX,OLDSMOBILE.88
TRAIN,5953,85,NO,86472,FAMILY.MEDIUM,Import,5,FIVE,SILVER,NISSAN,AZ,NISSAN.ALTIMA
TRAIN,3708,270,YES,51821,ECONOMY,Domestic,7,SEVEN+,GREEN,MERCURY,GA,MERCURY.TRACER
TRAIN,2112,1,NO,112233,FAMILY.LARGE,Domestic,8,SEVEN+,PURPLE,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,4572,36,NO,90470,FAMILY.LARGE,Domestic,9,SEVEN+,PURPLE,CHEVROLET,TX,CHEVROLET.CAPRICE CLASSIC
TRAIN,4802,99,YES,73313,FAMILY.SMALL,Domestic,4,FOUR,GREEN,PONTIAC,CA,PONTIAC.SUNFIRE
TRAIN,5790,3,NO,59001,FAMILY.SMALL,Import,5,FIVE,WHITE,TOYOTA,CA,TOYOTA.TERCEL
TRAIN,5406,11,NO,78331,FAMILY.LARGE,Domestic,3,ONE-THREE,WHITE,FORD,CA,FORD.TAURUS
TRAIN,4773,91,YES,62532,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,OLDSMOBILE,AZ,OLDSMOBILE.CUTLASS SUPREME
TRAIN,5118,7,NO,96668,LUXURY,Domestic,8,SEVEN+,BLACK,OTHER,TX,LINCOLN.TOWN CAR
TRAIN,2396,15,NO,75407,FAMILY.MEDIUM,Domestic,10,SEVEN+,BLUE,BUICK,AZ,BUICK.CENTURY
TRAIN,4601,85,NO,53196,ECONOMY,Domestic,3,ONE-THREE,BLACK,MERCURY,TX,MERCURY.TRACER
TRAIN,6144,28,NO,90593,LUXURY,Import,6,SIX,GOLD,TOYOTA,GA,TOYOTA.CAMRY
TRAIN,4131,35,NO,77842,FAMILY.SMALL,Import,7,SEVEN+,RED,GEO,TX,GEO.PRIZM
TRAIN,3142,29,NO,71278,FAMILY.LARGE,Domestic,8,SEVEN+,PURPLE,BUICK,TX,BUICK.CENTURY
TRAIN,5807,89,NO,100302,FAMILY.MEDIUM,Import,7,SEVEN+,BLACK,MITSUBISHI,CA,MITSUBISHI.GALANT
TRAIN,4984,1,NO,86019,FAMILY.SMALL,Import,6,SIX,GREEN,TOYOTA,CA,TOYOTA.COROLLA
TRAIN,4371,63,NO,92939,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,7505,16,NO,83791,FAMILY.MEDIUM,Import,3,ONE-THREE,BLACK,MITSUBISHI,GA,MITSUBISHI.GALANT
TRAIN,4661,102,YES,99322,LUXURY,Import,5,FIVE,SILVER,NISSAN,FL,NISSAN.ALTIMA
TRAIN,3408,1,NO,72342,FAMILY.MEDIUM,Import,5,FIVE,WHITE,HYUNDAI,AZ,HYUNDAI.ELANTRA
TRAIN,2359,194,YES,78990,FAMILY.MEDIUM,Domestic,9,SEVEN+,BLUE,BUICK,VA,BUICK.CENTURY
TRAIN,5299,6,NO,90984,FAMILY.LARGE,Domestic,5,FIVE,WHITE,DODGE,NV,DODGE.INTREPID
TRAIN,4143,103,YES,86486,FAMILY.MEDIUM,Domestic,9,SEVEN+,SILVER,PONTIAC,FL,PONTIAC.BONNEVILLE
TRAIN,3715,1,NO,48244,FAMILY.MEDIUM,Import,4,FOUR,RED,HYUNDAI,GA,HYUNDAI.SONATA
TRAIN,4479,92,YES,100777,LUXURY,Domestic,8,SEVEN+,BLACK,BUICK,GA,BUICK.PARK AVENUE
TRAIN,3482,63,NO,91197,LUXURY,Import,8,SEVEN+,PURPLE,NISSAN,FL,NISSAN.SENTRA
TRAIN,3999,50,NO,66951,FAMILY.SMALL,Domestic,5,FIVE,RED,FORD,CA,FORD.ESCORT
TRAIN,5204,49,NO,82820,LUXURY,Import,6,SIX,SILVER,NISSAN,FL,NISSAN.ALTIMA
TRAIN,6560,6,NO,69020,ECONOMY,Domestic,2,ONE-THREE,RED,OLDSMOBILE,TX,OLDSMOBILE.ALERO
TRAIN,3943,8,NO,100082,FAMILY.MEDIUM,Domestic,10,SEVEN+,BLUE,CADILLAC,AZ,CADILLAC.SEVILLE
TRAIN,4472,2,NO,63087,ECONOMY,Import,5,FIVE,BLACK,KIA,FL,KIA.SEPHIA
TRAIN,6523,14,NO,58474,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,CHEVROLET,FL,CHEVROLET.CAVALIER
TRAIN,4880,51,NO,76075,FAMILY.LARGE,Domestic,5,FIVE,WHITE,FORD,CA,FORD.TAURUS
TRAIN,3737,124,YES,90754,LUXURY,Import,9,SEVEN+,SILVER,NISSAN,FL,NISSAN.SENTRA
TRAIN,4736,106,YES,87182,FAMILY.LARGE,Domestic,10,SEVEN+,SILVER,OLDSMOBILE,FL,OLDSMOBILE.98
TRAIN,5995,3,NO,63075,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,CHEVROLET,GA,CHEVROLET.MALIBU
TRAIN,5234,34,NO,100282,FAMILY.SMALL,Domestic,4,FOUR,BLACK,CHEVROLET,FL,CHEVROLET.MALIBU
TRAIN,4520,3,NO,79488,FAMILY.SMALL,Domestic,5,FIVE,WHITE,PONTIAC,VA,PONTIAC.SUNFIRE
TRAIN,4123,33,NO,76330,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,OLDSMOBILE,CA,OLDSMOBILE.ACHIEVA
TRAIN,4828,18,NO,58202,ECONOMY,Domestic,3,ONE-THREE,WHITE,CHEVROLET,GA,CHEVROLET.PRIZM
TRAIN,4525,17,NO,61188,ECONOMY,Import,4,FOUR,SILVER,MITSUBISHI,TX,MITSUBISHI.MIRAGE
TRAIN,4703,58,NO,80730,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLUE,FORD,FL,FORD.TAURUS
TRAIN,4974,61,NO,83635,LUXURY,Import,5,FIVE,GOLD,TOYOTA,TX,TOYOTA.CAMRY
TRAIN,3871,17,NO,53669,ECONOMY,Domestic,5,FIVE,WHITE,FORD,CA,FORD.ESCORT
TRAIN,5215,5,NO,67816,FAMILY.MEDIUM,Domestic,4,FOUR,SILVER,CHEVROLET,VA,CHEVROLET.MALIBU
TRAIN,4946,32,NO,78284,FAMILY.LARGE,Domestic,4,FOUR,RED,CHEVROLET,CA,CHEVROLET.LUMINA
TRAIN,4478,10,NO,45681,FAMILY.MEDIUM,Import,5,FIVE,BLACK,MITSUBISHI,CA,MITSUBISHI.MIRAGE
TRAIN,3017,18,NO,66394,ECONOMY,Domestic,6,SIX,BLUE,PLYMOUTH,CA,PLYMOUTH.NEON
TRAIN,4593,10,NO,83211,FAMILY.LARGE,Domestic,4,FOUR,GOLD,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,2254,1,NO,98761,LUXURY,Import,8,SEVEN+,GREEN,NISSAN,VA,NISSAN.SENTRA
TRAIN,6032,15,NO,61239,LUXURY,Import,3,ONE-THREE,SILVER,NISSAN,VA,NISSAN.SENTRA
TRAIN,4919,4,NO,59179,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,OLDSMOBILE,NV,OLDSMOBILE.ACHIEVA
TRAIN,5724,134,YES,92432,FAMILY.SMALL,Import,5,FIVE,WHITE,NISSAN,CA,NISSAN.SENTRA
TRAIN,6849,8,NO,78452,LUXURY,Import,4,FOUR,SILVER,TOYOTA,GA,TOYOTA.CAMRY
TRAIN,5181,107,YES,50541,FAMILY.SMALL,Domestic,6,SIX,WHITE,CHEVROLET,AZ,CHEVROLET.CAVALIER
TRAIN,5972,11,NO,95835,LUXURY,Import,6,SIX,GOLD,TOYOTA,CA,TOYOTA.CAMRY
TRAIN,4022,148,YES,81276,ECONOMY,Domestic,7,SEVEN+,GREEN,FORD,NV,FORD.ESCORT
TRAIN,5832,4,NO,78954,LUXURY,Import,8,SEVEN+,GREEN,TOYOTA,CA,TOYOTA.CAMRY
TRAIN,4860,1,NO,64489,FAMILY.MEDIUM,Import,7,SEVEN+,PURPLE,MAZDA,GA,MAZDA.626
TRAIN,3411,0,NO,112902,ECONOMY,Import,5,FIVE,WHITE,TOYOTA,NM,TOYOTA.TERCEL
TRAIN,3798,75,NO,69988,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,BUICK,CA,BUICK.CENTURY
TRAIN,4381,100,YES,64808,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,CHEVROLET,CA,CHEVROLET.CAVALIER
TRAIN,5564,38,NO,66521,LUXURY,Import,5,FIVE,BLACK,NISSAN,CA,NISSAN.ALTIMA
TRAIN,3815,1,NO,83109,FAMILY.LARGE,Domestic,6,SIX,GREEN,FORD,CA,FORD.TAURUS
TRAIN,4090,17,NO,68714,FAMILY.SMALL,Domestic,5,FIVE,RED,CHEVROLET,CA,CHEVROLET.CAVALIER
TRAIN,5154,5,NO,84487,FAMILY.LARGE,Domestic,4,FOUR,BLACK,FORD,CA,FORD.TAURUS
TRAIN,3756,167,YES,81180,FAMILY.SMALL,Import,7,SEVEN+,GOLD,MAZDA,FL,MAZDA.PROTEGE
TRAIN,4416,6,NO,82565,FAMILY.LARGE,Domestic,8,SEVEN+,GOLD,BUICK,TX,BUICK.LESABRE
TRAIN,4536,25,NO,79649,FAMILY.LARGE,Domestic,9,SEVEN+,WHITE,BUICK,FL,BUICK.LESABRE
TRAIN,6309,52,NO,61004,FAMILY.LARGE,Domestic,3,ONE-THREE,SILVER,CHEVROLET,TX,CHEVROLET.LUMINA
