id,profile,setid,position,brand,compat,perform,reliab,learn,price,choice,buy
410,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
410,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
410,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
410,62,16,Top-Right,IBM,3,1,2,1,5,0,0
410,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
410,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
411,1,1,Top-Left,Sun,1,4,2,8,8,0,0
411,2,1,Top-Right,Apple,7,3,1,6,3,0,0
411,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
411,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
411,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
411,6,2,Top-Right,Sony,8,4,1,5,8,0,0
411,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
411,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
411,9,3,Top-Left,Dell,4,4,1,6,7,0,0
411,10,3,Top-Right,Sony,7,2,2,2,6,0,0
411,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
411,12,3,Bottom-Right,HP,8,1,1,2,5,1,1
411,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
411,14,4,Top-Right,IBM,5,4,1,2,3,0,0
411,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
411,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
411,17,5,Top-Left,Sony,6,1,1,8,3,0,0
411,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
411,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
411,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
411,21,6,Top-Left,IBM,1,4,2,4,2,0,0
411,22,6,Top-Right,Dell,8,4,2,8,6,0,0
411,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
411,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,1
411,25,7,Top-Left,HP,2,4,2,1,3,0,0
411,26,7,Top-Right,Compaq,7,2,1,2,5,1,1
411,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
411,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
411,29,8,Top-Left,Dell,6,1,2,5,1,0,0
411,30,8,Top-Right,HP,5,2,2,6,6,1,1
411,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
411,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
411,33,9,Top-Left,Apple,1,2,2,5,5,0,0
411,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
411,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
411,36,9,Bottom-Right,Sony,5,3,2,1,7,1,1
411,37,10,Top-Left,HP,4,1,2,4,8,0,0
411,38,10,Top-Right,Dell,8,3,2,1,2,1,1
411,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
411,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
411,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
411,42,11,Top-Right,Sun,3,4,2,6,8,0,0
411,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
411,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
411,45,12,Top-Left,IBM,8,3,2,6,4,1,1
411,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
411,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
411,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
411,49,13,Top-Left,Sun,5,1,1,5,2,0,0
411,50,13,Top-Right,Apple,6,4,2,2,4,1,1
411,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
411,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
411,53,14,Top-Left,Sony,4,4,2,7,5,1,1
411,54,14,Top-Right,HP,3,3,1,5,4,0,0
411,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
411,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
411,57,15,Top-Left,Apple,5,2,1,7,8,0,0
411,58,15,Top-Right,Sun,6,3,2,4,6,1,1
411,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
411,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
411,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
411,62,16,Top-Right,IBM,3,1,2,1,5,0,0
411,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
411,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
413,1,1,Top-Left,Sun,1,4,2,8,8,0,0
413,2,1,Top-Right,Apple,7,3,1,6,3,1,1
413,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
413,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
413,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
413,6,2,Top-Right,Sony,8,4,1,5,8,0,0
413,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
413,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
413,9,3,Top-Left,Dell,4,4,1,6,7,0,0
413,10,3,Top-Right,Sony,7,2,2,2,6,1,0
413,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
413,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
413,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
413,14,4,Top-Right,IBM,5,4,1,2,3,1,0
413,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
413,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
413,17,5,Top-Left,Sony,6,1,1,8,3,0,0
413,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
413,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
413,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
413,21,6,Top-Left,IBM,1,4,2,4,2,0,0
413,22,6,Top-Right,Dell,8,4,2,8,6,0,0
413,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
413,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,1
413,25,7,Top-Left,HP,2,4,2,1,3,0,0
413,26,7,Top-Right,Compaq,7,2,1,2,5,1,0
413,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
413,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
413,29,8,Top-Left,Dell,6,1,2,5,1,0,0
413,30,8,Top-Right,HP,5,2,2,6,6,0,0
413,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,1
413,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
413,33,9,Top-Left,Apple,1,2,2,5,5,0,0
413,34,9,Top-Right,Gateway,3,4,1,7,6,1,0
413,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
413,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
413,37,10,Top-Left,HP,4,1,2,4,8,0,0
413,38,10,Top-Right,Dell,8,3,2,1,2,1,0
413,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
413,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
413,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
413,42,11,Top-Right,Sun,3,4,2,6,8,0,0
413,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
413,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
413,45,12,Top-Left,IBM,8,3,2,6,4,0,0
413,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
413,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
413,48,12,Bottom-Right,Apple,4,1,1,1,6,1,0
413,49,13,Top-Left,Sun,5,1,1,5,2,0,0
413,50,13,Top-Right,Apple,6,4,2,2,4,1,1
413,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
413,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
413,53,14,Top-Left,Sony,4,4,2,7,5,1,0
413,54,14,Top-Right,HP,3,3,1,5,4,0,0
413,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
413,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
413,57,15,Top-Left,Apple,5,2,1,7,8,0,0
413,58,15,Top-Right,Sun,6,3,2,4,6,1,0
413,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
413,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
413,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
413,62,16,Top-Right,IBM,3,1,2,1,5,0,0
413,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
413,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
420,1,1,Top-Left,Sun,1,4,2,8,8,0,0
420,2,1,Top-Right,Apple,7,3,1,6,3,0,0
420,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
420,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
420,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
420,6,2,Top-Right,Sony,8,4,1,5,8,0,0
420,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
420,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
420,9,3,Top-Left,Dell,4,4,1,6,7,1,1
420,10,3,Top-Right,Sony,7,2,2,2,6,0,0
420,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
420,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
420,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
420,14,4,Top-Right,IBM,5,4,1,2,3,0,0
420,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
420,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
420,17,5,Top-Left,Sony,6,1,1,8,3,0,0
420,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
420,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
420,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
420,21,6,Top-Left,IBM,1,4,2,4,2,0,0
420,22,6,Top-Right,Dell,8,4,2,8,6,1,1
420,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
420,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
420,25,7,Top-Left,HP,2,4,2,1,3,1,1
420,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
420,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
420,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
420,29,8,Top-Left,Dell,6,1,2,5,1,0,0
420,30,8,Top-Right,HP,5,2,2,6,6,0,0
420,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,1
420,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
420,33,9,Top-Left,Apple,1,2,2,5,5,0,0
420,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
420,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
420,36,9,Bottom-Right,Sony,5,3,2,1,7,1,1
420,37,10,Top-Left,HP,4,1,2,4,8,0,0
420,38,10,Top-Right,Dell,8,3,2,1,2,1,1
420,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
420,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
420,41,11,Top-Left,Compaq,4,3,2,5,3,1,1
420,42,11,Top-Right,Sun,3,4,2,6,8,0,0
420,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
420,44,11,Bottom-Right,HP,6,4,1,3,2,0,0
420,45,12,Top-Left,IBM,8,3,2,6,4,0,0
420,46,12,Top-Right,Gateway,7,4,2,5,7,1,1
420,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
420,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
420,49,13,Top-Left,Sun,5,1,1,5,2,0,0
420,50,13,Top-Right,Apple,6,4,2,2,4,1,0
420,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
420,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
420,53,14,Top-Left,Sony,4,4,2,7,5,1,1
420,54,14,Top-Right,HP,3,3,1,5,4,0,0
420,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
420,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
420,57,15,Top-Left,Apple,5,2,1,7,8,0,0
420,58,15,Top-Right,Sun,6,3,2,4,6,1,1
420,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
420,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
420,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
420,62,16,Top-Right,IBM,3,1,2,1,5,0,0
420,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
420,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
432,1,1,Top-Left,Sun,1,4,2,8,8,0,0
432,2,1,Top-Right,Apple,7,3,1,6,3,1,0
432,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
432,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
432,5,2,Top-Left,Gateway,4,2,2,2,2,1,0
432,6,2,Top-Right,Sony,8,4,1,5,8,0,0
432,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
432,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
432,9,3,Top-Left,Dell,4,4,1,6,7,0,0
432,10,3,Top-Right,Sony,7,2,2,2,6,0,0
432,11,3,Bottom-Left,Apple,3,3,2,8,2,1,0
432,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
432,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
432,14,4,Top-Right,IBM,5,4,1,2,3,0,0
432,15,4,Bottom-Left,HP,7,3,2,7,1,1,0
432,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
432,17,5,Top-Left,Sony,6,1,1,8,3,0,0
432,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
432,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
432,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,0
432,21,6,Top-Left,IBM,1,4,2,4,2,0,0
432,22,6,Top-Right,Dell,8,4,2,8,6,1,0
432,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
432,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
432,25,7,Top-Left,HP,2,4,2,1,3,0,0
432,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
432,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
432,28,7,Bottom-Right,IBM,6,2,2,7,7,1,0
432,29,8,Top-Left,Dell,6,1,2,5,1,1,0
432,30,8,Top-Right,HP,5,2,2,6,6,0,0
432,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
432,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
432,33,9,Top-Left,Apple,1,2,2,5,5,0,0
432,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
432,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
432,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
432,37,10,Top-Left,HP,4,1,2,4,8,0,0
432,38,10,Top-Right,Dell,8,3,2,1,2,0,0
432,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
432,40,10,Bottom-Right,Sun,7,4,1,8,5,1,0
432,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
432,42,11,Top-Right,Sun,3,4,2,6,8,0,0
432,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
432,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
432,45,12,Top-Left,IBM,8,3,2,6,4,1,0
432,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
432,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
432,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
432,49,13,Top-Left,Sun,5,1,1,5,2,0,0
432,50,13,Top-Right,Apple,6,4,2,2,4,1,0
432,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
432,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
432,53,14,Top-Left,Sony,4,4,2,7,5,1,0
432,54,14,Top-Right,HP,3,3,1,5,4,0,0
432,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
432,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
432,57,15,Top-Left,Apple,5,2,1,7,8,0,0
432,58,15,Top-Right,Sun,6,3,2,4,6,1,0
432,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
432,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
432,61,16,Top-Left,Gateway,8,2,1,4,3,1,0
432,62,16,Top-Right,IBM,3,1,2,1,5,0,0
432,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
432,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
446,1,1,Top-Left,Sun,1,4,2,8,8,0,0
446,2,1,Top-Right,Apple,7,3,1,6,3,0,0
446,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
446,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,0
446,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
446,6,2,Top-Right,Sony,8,4,1,5,8,0,0
446,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
446,8,2,Bottom-Right,Dell,5,3,1,4,5,1,1
446,9,3,Top-Left,Dell,4,4,1,6,7,0,0
446,10,3,Top-Right,Sony,7,2,2,2,6,0,0
446,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
446,12,3,Bottom-Right,HP,8,1,1,2,5,1,1
446,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
446,14,4,Top-Right,IBM,5,4,1,2,3,1,0
446,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
446,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
446,17,5,Top-Left,Sony,6,1,1,8,3,0,0
446,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
446,19,5,Bottom-Left,Dell,1,3,2,2,8,1,0
446,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
446,21,6,Top-Left,IBM,1,4,2,4,2,0,0
446,22,6,Top-Right,Dell,8,4,2,8,6,1,0
446,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
446,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
446,25,7,Top-Left,HP,2,4,2,1,3,0,0
446,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
446,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
446,28,7,Bottom-Right,IBM,6,2,2,7,7,1,0
446,29,8,Top-Left,Dell,6,1,2,5,1,1,1
446,30,8,Top-Right,HP,5,2,2,6,6,0,0
446,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
446,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
446,33,9,Top-Left,Apple,1,2,2,5,5,0,0
446,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
446,35,9,Bottom-Left,IBM,7,1,1,3,8,1,0
446,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
446,37,10,Top-Left,HP,4,1,2,4,8,0,0
446,38,10,Top-Right,Dell,8,3,2,1,2,1,1
446,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
446,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
446,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
446,42,11,Top-Right,Sun,3,4,2,6,8,0,0
446,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
446,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
446,45,12,Top-Left,IBM,8,3,2,6,4,1,0
446,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
446,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
446,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
446,49,13,Top-Left,Sun,5,1,1,5,2,0,0
446,50,13,Top-Right,Apple,6,4,2,2,4,0,0
446,51,13,Bottom-Left,Dell,3,2,2,3,3,1,1
446,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
446,53,14,Top-Left,Sony,4,4,2,7,5,0,0
446,54,14,Top-Right,HP,3,3,1,5,4,1,0
446,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
446,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
446,57,15,Top-Left,Apple,5,2,1,7,8,0,0
446,58,15,Top-Right,Sun,6,3,2,4,6,0,0
446,59,15,Bottom-Left,HP,1,2,1,8,7,1,0
446,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
446,61,16,Top-Left,Gateway,8,2,1,4,3,1,0
446,62,16,Top-Right,IBM,3,1,2,1,5,0,0
446,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
446,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
448,1,1,Top-Left,Sun,1,4,2,8,8,0,0
448,2,1,Top-Right,Apple,7,3,1,6,3,0,0
448,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
448,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,0
448,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
448,6,2,Top-Right,Sony,8,4,1,5,8,0,0
448,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
448,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
448,9,3,Top-Left,Dell,4,4,1,6,7,0,0
448,10,3,Top-Right,Sony,7,2,2,2,6,1,0
448,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
448,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
448,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
448,14,4,Top-Right,IBM,5,4,1,2,3,0,0
448,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
448,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
448,17,5,Top-Left,Sony,6,1,1,8,3,0,0
448,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
448,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
448,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
448,21,6,Top-Left,IBM,1,4,2,4,2,0,0
448,22,6,Top-Right,Dell,8,4,2,8,6,0,0
448,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
448,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,0
448,25,7,Top-Left,HP,2,4,2,1,3,1,1
448,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
448,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
448,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
448,29,8,Top-Left,Dell,6,1,2,5,1,1,0
448,30,8,Top-Right,HP,5,2,2,6,6,0,0
448,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
448,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
448,33,9,Top-Left,Apple,1,2,2,5,5,0,0
448,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
448,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
448,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
448,37,10,Top-Left,HP,4,1,2,4,8,0,0
448,38,10,Top-Right,Dell,8,3,2,1,2,1,1
448,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
448,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
448,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
448,42,11,Top-Right,Sun,3,4,2,6,8,0,0
448,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
448,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
448,45,12,Top-Left,IBM,8,3,2,6,4,1,1
448,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
448,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
448,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
448,49,13,Top-Left,Sun,5,1,1,5,2,0,0
448,50,13,Top-Right,Apple,6,4,2,2,4,1,0
448,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
448,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
448,53,14,Top-Left,Sony,4,4,2,7,5,1,0
448,54,14,Top-Right,HP,3,3,1,5,4,0,0
448,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
448,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
448,57,15,Top-Left,Apple,5,2,1,7,8,0,0
448,58,15,Top-Right,Sun,6,3,2,4,6,1,1
448,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
448,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
448,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
448,62,16,Top-Right,IBM,3,1,2,1,5,0,0
448,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
448,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
451,1,1,Top-Left,Sun,1,4,2,8,8,0,0
451,2,1,Top-Right,Apple,7,3,1,6,3,1,1
451,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
451,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
451,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
451,6,2,Top-Right,Sony,8,4,1,5,8,0,0
451,7,2,Bottom-Left,Sun,1,1,2,7,3,1,0
451,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
451,9,3,Top-Left,Dell,4,4,1,6,7,1,1
451,10,3,Top-Right,Sony,7,2,2,2,6,0,0
451,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
451,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
451,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
451,14,4,Top-Right,IBM,5,4,1,2,3,0,0
451,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
451,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
451,17,5,Top-Left,Sony,6,1,1,8,3,0,0
451,18,5,Top-Right,Compaq,5,4,2,3,1,1,0
451,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
451,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
451,21,6,Top-Left,IBM,1,4,2,4,2,0,0
451,22,6,Top-Right,Dell,8,4,2,8,6,0,0
451,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
451,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,1
451,25,7,Top-Left,HP,2,4,2,1,3,1,1
451,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
451,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
451,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
451,29,8,Top-Left,Dell,6,1,2,5,1,1,1
451,30,8,Top-Right,HP,5,2,2,6,6,0,0
451,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
451,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
451,33,9,Top-Left,Apple,1,2,2,5,5,0,0
451,34,9,Top-Right,Gateway,3,4,1,7,6,1,1
451,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
451,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
451,37,10,Top-Left,HP,4,1,2,4,8,0,0
451,38,10,Top-Right,Dell,8,3,2,1,2,1,0
451,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
451,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
451,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
451,42,11,Top-Right,Sun,3,4,2,6,8,0,0
451,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
451,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
451,45,12,Top-Left,IBM,8,3,2,6,4,0,0
451,46,12,Top-Right,Gateway,7,4,2,5,7,1,1
451,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
451,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
451,49,13,Top-Left,Sun,5,1,1,5,2,1,1
451,50,13,Top-Right,Apple,6,4,2,2,4,0,0
451,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
451,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
451,53,14,Top-Left,Sony,4,4,2,7,5,0,0
451,54,14,Top-Right,HP,3,3,1,5,4,0,0
451,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
451,56,14,Bottom-Right,Gateway,1,1,1,6,1,1,1
451,57,15,Top-Left,Apple,5,2,1,7,8,1,0
451,58,15,Top-Right,Sun,6,3,2,4,6,0,0
